eco	name	fen	moves	whiteWins	blackWins	draws
B07	Philidor Defense: Lion Variation, Lion's Claw	r1bqk2r/pp1nbppp/2pp1n2/4p3/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 w kq -	e2e4 d7d6 d2d4 g8f6 b1c3 c7c6 f1e2 b8d7 g1f3 e7e5 e1g1 f8e7	4	4	5
B07	Pirc Defense: 150 Attack, Inner Doll Defense	rn1qkb1r/pp2pp1p/2pp1np1/8/3PP1b1/2N1B3/PPPQ1PPP/R3KBNR w KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 c1e3 c7c6 d1d2 c8g4	0	0	0
B07	Pirc Defense: 150 Attack	rnbqkb1r/pp2pp1p/2pp1np1/8/3PP3/2N1B3/PPPQ1PPP/R3KBNR b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 c1e3 c7c6 d1d2	645	415	377
B07	Pirc Defense: 150 Attack, Sveshnikov-Jansa Attack	rnbqkb1r/pp2pp1p/2pp1np1/8/3PP3/2N1B2P/PPP2PP1/R2QKBNR b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 c1e3 c7c6 h2h3	312	152	169
B07	Pirc Defense: Bayonet Attack	rnbqk2r/ppp1ppbp/3p1np1/8/3PP2P/2N5/PPP1BPP1/R1BQK1NR b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f1e2 f8g7 h2h4	254	188	137
B07	Pirc Defense: Byrne Variation	rnbqkb1r/ppp1pp1p/3p1np1/6B1/3PP3/2N5/PPP2PPP/R2QKBNR b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 c1g5	1776	1003	882
B07	Pirc Defense: Chinese Variation	rnbqk2r/ppp1ppbp/3p1np1/8/3PP1P1/2N5/PPP1BP1P/R1BQK1NR b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f1e2 f8g7 g2g4	65	49	29
B07	Pirc Defense: Classical Variation	rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N5/PPP1BPPP/R1BQK1NR b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f1e2	712	573	435
B07	Pirc Defense: Kholmov System	rnbqkb1r/ppp1pp1p/3p1np1/8/2BPP3/2N5/PPP2PPP/R1BQK1NR b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f1c4	430	321	223
B07	Pirc Defense	rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6	15406	10451	9932
B07	Pirc Defense	rnbqkb1r/ppp1pppp/3p1n2/8/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3	25051	18316	17507
B07	Pirc Defense: Sveshnikov System	rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N3P1/PPP2P1P/R1BQKBNR b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 g2g3	925	570	748
B08	Pirc Defense: Classical Variation, Quiet System, Chigorin Line	r1bq1rk1/ppp1ppbp/2np1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 w - -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 g1f3 f8g7 f1e2 e8g8 e1g1 b8c6	106	95	147
B08	Pirc Defense: Classical Variation, Quiet System, Czech Defense	rnbq1rk1/pp2ppbp/2pp1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 w - -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 g1f3 f8g7 f1e2 e8g8 e1g1 c7c6	502	404	539
B08	Pirc Defense: Classical Variation, Quiet System, Parma Defense	rn1q1rk1/ppp1ppbp/3p1np1/8/3PP1b1/2N2N2/PPP1BPPP/R1BQ1RK1 w - -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 g1f3 f8g7 f1e2 e8g8 e1g1 c8g4	436	282	474
B08	Pirc Defense: Classical Variation, Quiet System	rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQK2R b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 g1f3 f8g7 f1e2	1581	1217	1614
B08	Pirc Defense: Classical Variation	rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 g1f3 f8g7	2910	2380	2591
B08	Pirc Defense: Classical Variation	rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 g1f3	3020	2432	2656
B08	Pirc Defense: Classical Variation, Schlechter Variation	rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N2N1P/PPP2PP1/R1BQKB1R b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 g1f3 f8g7 h2h3	610	410	489
B09	Pirc Defense: Austrian Attack, Dragon Formation	rnbqk2r/pp2ppbp/3p1np1/2p5/3PPP2/2N2N2/PPP3PP/R1BQKB1R w KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f2f4 f8g7 g1f3 c7c5	1128	691	888
B09	Pirc Defense: Austrian Attack, Kurajica Variation	rnbq1rk1/ppp1ppbp/3p1np1/8/3PPP2/2N1BN2/PPP3PP/R2QKB1R b KQ -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f2f4 f8g7 g1f3 e8g8 c1e3	311	231	168
B09	Pirc Defense: Austrian Attack, Ljubojevic Variation	rnbqk2r/ppp1ppbp/3p1np1/8/2BPPP2/2N5/PPP3PP/R1BQK1NR b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f2f4 f8g7 f1c4	23	12	12
B09	Pirc Defense: Austrian Attack	rnbq1rk1/ppp1ppbp/3p1np1/8/3PPP2/2N2N2/PPP3PP/R1BQKB1R w KQ -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f2f4 f8g7 g1f3 e8g8	2643	1835	1634
B09	Pirc Defense: Austrian Attack	rnbqkb1r/ppp1pp1p/3p1np1/8/3PPP2/2N5/PPP3PP/R1BQKBNR b KQkq -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f2f4	4487	2911	2815
B09	Pirc Defense: Austrian Attack, Unzicker Attack, Bronstein Variation	rnbq1rk1/pppnppbp/3p2p1/4P3/3P1P1P/2N2N2/PPP3P1/R1BQKB1R b KQ -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f2f4 f8g7 g1f3 e8g8 e4e5 f6d7 h2h4	96	66	41
B09	Pirc Defense: Austrian Attack, Unzicker Attack	rnbq1rk1/ppp1ppbp/3p1np1/4P3/3P1P2/2N2N2/PPP3PP/R1BQKB1R b KQ -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f2f4 f8g7 g1f3 e8g8 e4e5	341	225	220
B09	Pirc Defense: Austrian Attack, Weiss Variation	rnbq1rk1/ppp1ppbp/3p1np1/8/3PPP2/2NB1N2/PPP3PP/R1BQK2R b KQ -	e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f2f4 f8g7 g1f3 e8g8 f1d3	1571	1027	1029
B10	Caro-Kann Defense: Accelerated Panov Attack, Modern Variation	rnbqkb1r/pp2pppp/5n2/3P4/8/8/PP1P1PPP/RNBQKBNR w KQkq -	e2e4 c7c6 c2c4 d7d5 e4d5 c6d5 c4d5 g8f6	875	631	788
B10	Caro-Kann Defense: Accelerated Panov Attack, Open Variation	rnbqkbnr/pp1p1ppp/2p5/4p3/2P1P3/8/PP1P1PPP/RNBQKBNR w KQkq -	e2e4 c7c6 c2c4 e7e5	406	249	340
B10	Caro-Kann Defense: Accelerated Panov Attack, Pseudo-Scandinavian	rnb1kbnr/pp2pppp/2p5/3q4/2P5/8/PP1P1PPP/RNBQKBNR w KQkq -	e2e4 c7c6 c2c4 d7d5 e4d5 d8d5	0	0	0
B10	Caro-Kann Defense: Accelerated Panov Attack	rnbqkbnr/pp1ppppp/2p5/8/2P1P3/8/PP1P1PPP/RNBQKBNR b KQkq -	e2e4 c7c6 c2c4	2934	1872	2331
B10	Caro-Kann Defense: Accelerated Panov Attack	rnbqkbnr/pp2pppp/2p5/3p4/2P1P3/8/PP1P1PPP/RNBQKBNR w KQkq -	e2e4 c7c6 c2c4 d7d5	2248	1460	1862
B10	Caro-Kann Defense: Accelerated Panov Attack, Van Weersel Attack	rnbqkbnr/pp2pppp/8/3p4/4P3/1Q6/PP1P1PPP/RNB1KBNR b KQkq -	e2e4 c7c6 c2c4 d7d5 c4d5 c6d5 d1b3	0	0	1
B10	Caro-Kann Defense: Breyer Variation	rnbqkbnr/pp1ppppp/2p5/8/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq -	e2e4 c7c6 d2d3	1639	1207	1343
B10	Caro-Kann Defense: Breyer Variation, Stein Attack	rnbq1rk1/pp2npbp/2p3p1/3pp3/1P2P3/3P1NP1/P1PN1PBP/R1BQ1RK1 b - -	e2e4 c7c6 d2d3 d7d5 b1d2 g7g6 g1f3 f8g7 g2g3 e7e5 f1g2 g8e7 e1g1 e8g8 b2b4	26	21	17
B10	Caro-Kann Defense: Euwe Attack	rnbqkbnr/pp1ppppp/2p5/8/4P3/1P6/P1PP1PPP/RNBQKBNR b KQkq -	e2e4 c7c6 b2b3	50	59	34
B10	Caro-Kann Defense: Goldman Variation	rnbqkbnr/pp2pppp/2p5/3p4/4P3/2N2Q2/PPPP1PPP/R1B1KBNR b KQkq -	e2e4 c7c6 b1c3 d7d5 d1f3	234	211	188
B10	Caro-Kann Defense: Hector Gambit	rnbqkbnr/pp2pppp/2p5/6N1/4p3/2N5/PPPP1PPP/R1BQKB1R b KQkq -	e2e4 c7c6 b1c3 d7d5 g1f3 d5e4 f3g5	9	4	5
B10	Caro-Kann Defense: Hillbilly Attack	rnbqkbnr/pp1ppppp/2p5/8/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq -	e2e4 c7c6 f1c4	42	87	21
B10	Caro-Kann Defense: Hillbilly Attack, Schaeffer Gambit	rnbqkbnr/pp2pppp/2p5/7Q/4p3/1B6/PPPP1PPP/RNB1K1NR b KQkq -	e2e4 c7c6 f1c4 d7d5 c4b3 d5e4 d1h5	7	17	7
B10	Caro-Kann Defense: Labahn Attack, Double Gambit	rnbqkbnr/pp2pppp/2p5/1P1p4/4P3/8/P1PP1PPP/RNBQKBNR b KQkq -	e2e4 c7c6 b2b4 d7d5 b4b5	0	0	0
B10	Caro-Kann Defense: Labahn Attack, Polish Variation	rnbqkbnr/pp1p1ppp/2p5/4p3/1P2P3/8/PBPP1PPP/RN1QKBNR b KQkq -	e2e4 c7c6 b2b4 e7e5 c1b2	0	0	0
B10	Caro-Kann Defense	rnbqkbnr/pp1ppppp/2p5/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq -	e2e4 c7c6 b1c3	4230	3411	3572
B10	Caro-Kann Defense	rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	e2e4 c7c6	56063	43585	47647
B10	Caro-Kann Defense	rnbqkbnr/pp2pppp/2p5/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq -	e2e4 c7c6 b1c3 d7d5	4052	3284	3477
B10	Caro-Kann Defense: Scorpion-Horus Gambit	rnbqkbnr/pp2pppp/2p5/6B1/4p3/2NP4/PPP2PPP/R2QKBNR b KQkq -	e2e4 c7c6 b1c3 d7d5 d2d3 d5e4 c1g5	0	0	0
B10	Caro-Kann Defense: Spike Variation	rnbqkbnr/pp1ppppp/2p5/8/4P1P1/8/PPPP1P1P/RNBQKBNR b KQkq -	e2e4 c7c6 g2g4	1	0	0
B10	Caro-Kann Defense: Spike Variation, Scorpion-Grob Gambit	rnbqkbnr/pp2pppp/2p5/8/4p1P1/2NP4/PPP2P1P/R1BQKBNR b KQkq -	e2e4 c7c6 g2g4 d7d5 b1c3 d5e4 d2d3	0	0	0
B10	Caro-Kann Defense: Toikkanen Gambit	rnbqkbnr/pp2pppp/2p5/3pP3/2P5/8/PP1P1PPP/RNBQKBNR b KQkq -	e2e4 c7c6 c2c4 d7d5 e4e5	8	5	1
B10	Caro-Kann Defense: Two Knights Attack	rnbqkbnr/pp2pppp/2p5/3p4/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -	e2e4 c7c6 b1c3 d7d5 g1f3	3181	2383	2675
B10	Slav Defense: Diemer Gambit	rnbqkbnr/pp2pppp/2p5/3p4/2PPP3/8/PP3PPP/RNBQKBNR b KQkq -	c2c4 c7c6 e2e4 d7d5 d2d4	3	1	0
B11	Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line	rn1qkbnr/pp2pppp/2p5/3p4/4P3/2N2b1P/PPPP1PP1/R1BQKB1R w KQkq -	e2e4 c7c6 b1c3 d7d5 g1f3 c8g4 h2h3 g4f3	1194	973	1215
B11	Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Retreat Line	rn1qkbnr/pp2pppp/2p5/3p3b/4P3/2N2N1P/PPPP1PP1/R1BQKB1R w KQkq -	e2e4 c7c6 b1c3 d7d5 g1f3 c8g4 h2h3 g4h5	308	251	212
B11	Caro-Kann Defense: Two Knights Attack, Mindeno Variation	rn1qkbnr/pp2pppp/2p5/3p4/4P1b1/2N2N2/PPPP1PPP/R1BQKB1R w KQkq -	e2e4 c7c6 b1c3 d7d5 g1f3 c8g4	1693	1398	1582
B12	Caro-Kann Defense: Advance, Short Variation	rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P4/2P5/PP2BPPP/RNBQK1NR b KQkq -	e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 c2c3 e7e6 f1e2	34	18	12
B12	Caro-Kann Defense: Advance Variation, Bayonet Attack	rn1qkbnr/pp2pppp/2p5/3pPb2/3P2P1/8/PPP2P1P/RNBQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 g2g4	318	306	162
B12	Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense	rnbqkbnr/pp2pppp/8/2ppP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 e4e5 c6c5	2013	1473	1277
B12	Caro-Kann Defense: Advance Variation, Bronstein Variation	rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/8/PPP1NPPP/RNBQKB1R b KQkq -	e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 g1e2	317	272	189
B12	Caro-Kann Defense: Advance Variation, Prins Attack	rn1qkbnr/pp2pppp/2p5/3pPb2/1P1P4/8/P1P2PPP/RNBQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 b2b4	2	2	0
B12	Caro-Kann Defense: Advance Variation	rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 e4e5	13007	9579	8674
B12	Caro-Kann Defense: Advance Variation, Short Variation	rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq -	e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 g1f3	4075	2737	3016
B12	Caro-Kann Defense: Advance Variation, Tal Variation	rn1qkbnr/pp2pppp/2p5/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 h2h4	1737	1092	1061
B12	Caro-Kann Defense: Advance Variation, Van der Wiel Attack, Dreyev Defense	rn2kbnr/pp2pppp/1qp5/3pPb2/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 b1c3 d8b6	208	178	132
B12	Caro-Kann Defense: Advance Variation, Van der Wiel Attack	rn1qkbnr/pp2pppp/2p5/3pPb2/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 b1c3	1826	1570	1027
B12	Caro-Kann Defense: Advance Variation, Van der Wiel Attack	rn1qkbnr/pp3ppp/4p1b1/2ppP3/3P2PP/2N5/PPP1NP2/R1BQKB1R b KQkq -	e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 b1c3 e7e6 g2g4 f5g6 g1e2 c6c5 h2h4	390	294	204
B12	Caro-Kann Defense: De Bruycker Defense	r1bqkbnr/pp1ppppp/n1p5/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	e2e4 c7c6 d2d4 b8a6	119	95	82
B12	Caro-Kann Defense: De Bruycker Defense	r1bqkbnr/ppnppppp/2p5/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 b8a6 b1c3 a6c7	36	40	32
B12	Caro-Kann Defense: Edinburgh Variation	rnb1kbnr/pp2pppp/1qp5/3p4/3PP3/8/PPPN1PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d8b6	27	17	20
B12	Caro-Kann Defense: Maróczy Variation, Maróczy Gambit	rnbqkbnr/pp3ppp/2p5/8/2BpP3/5N2/PPP3PP/RNBQK2R b KQkq -	e2e4 c7c6 d2d4 d7d5 f2f3 d5e4 f3e4 e7e5 g1f3 e5d4 f1c4	177	38	40
B12	Caro-Kann Defense: Maróczy Variation	rnbqkbnr/pp2pppp/2p5/3p4/3PP3/5P2/PPP3PP/RNBQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 f2f3	1492	1012	827
B12	Caro-Kann Defense: Masi Variation	rnbqkb1r/pp1ppppp/2p2n2/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	e2e4 c7c6 d2d4 g8f6	28	10	8
B12	Caro-Kann Defense: Massachusetts Defense	rnbqkbnr/pp1pp1pp/2p5/5p2/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	e2e4 c7c6 d2d4 f7f5	0	0	1
B12	Caro-Kann Defense: Mieses Attack, Landau Gambit	rnbqkb1r/pp1npppp/2p1P3/3p4/3P4/3B4/PPP2PPP/RNBQK1NR b KQkq -	e2e4 c7c6 d2d4 d7d5 f1d3 g8f6 e4e5 f6d7 e5e6	1	0	0
B12	Caro-Kann Defense: Mieses Gambit	rnbqkbnr/pp2pppp/2p5/3p4/3PP3/4B3/PPP2PPP/RN1QKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 c1e3	0	3	0
B12	Caro-Kann Defense: Modern Variation	rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPPN1PPP/R1BQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2	5808	3839	5953
B12	Caro-Kann Defense	rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq -	e2e4 c7c6 d2d4	45004	34860	38788
B12	Caro-Kann Defense	rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5	43412	33707	37797
B12	Caro-Kann Defense: Ulysses Gambit	rnbqkbnr/pp2pppp/2p5/6N1/3Pp3/8/PPP2PPP/RNBQKB1R b KQkq -	e2e4 c7c6 d2d4 d7d5 g1f3 d5e4 f3g5	2	6	2
B13	Caro-Kann Defense: Exchange Variation, Bulla Attack	rnbqkbnr/pp2pppp/8/3p4/3P2P1/8/PPP2P1P/RNBQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 g2g4	0	0	0
B13	Caro-Kann Defense: Exchange Variation	rnbqkbnr/pp2pppp/2p5/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5	10589	9144	10088
B13	Caro-Kann Defense: Exchange Variation, Rubinstein Variation	r1bqkb1r/pp2pppp/2n2n2/3p4/3P1B2/2PB4/PP3PPP/RN1QK1NR b KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 f1d3 b8c6 c2c3 g8f6 c1f4	994	861	1104
B13	Caro-Kann Defense: Panov Attack, Gunderam Attack	rnbqkb1r/pp2pppp/5n2/2Pp4/3P4/8/PP3PPP/RNBQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 c4c5	60	65	39
B13	Caro-Kann Defense: Panov Attack, Modern Defense, Carlsbad Line	r1bqkb1r/pp3ppp/2n1pn2/3p2B1/2PP4/2N5/PP3PPP/R2QKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 b8c6 c1g5 e7e6	201	138	207
B13	Caro-Kann Defense: Panov Attack, Modern Defense, Czerniak Line	r1b1kb1r/pp2pppp/2n2n2/q2p2B1/2PP4/2N5/PP3PPP/R2QKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 b8c6 c1g5 d8a5	108	41	100
B13	Caro-Kann Defense: Panov Attack, Modern Defense, Mieses Line	r2qkb1r/pp2pppp/2n2n2/3p4/2PP2b1/2N2N2/PP3PPP/R1BQKB1R w KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 b8c6 g1f3 c8g4	487	386	732
B13	Caro-Kann Defense: Panov Attack, Modern Defense	r1bqkb1r/pp2pppp/2n2n2/3p4/2PP4/2N5/PP3PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 b8c6	1699	1390	1846
B13	Caro-Kann Defense: Panov Attack, Modern Defense, Reifir-Spielmann Line	r1b1kb1r/pp2pppp/1qn2n2/3p2B1/2PP4/2N5/PP3PPP/R2QKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 b8c6 c1g5 d8b6	30	12	14
B13	Caro-Kann Defense: Panov Attack	rnbqkb1r/pp2pppp/5n2/3p4/2PP4/2N5/PP3PPP/R1BQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3	5738	4454	5636
B13	Caro-Kann Defense: Panov Attack	rnbqkbnr/pp2pppp/8/3p4/2PP4/8/PP3PPP/RNBQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4	6501	4896	6044
B13	Caro-Kann Defense: Panov-Botvinnik, Herzog Defense	r1bqkb1r/pp2pppp/5n2/n2P2B1/2p5/2N5/PP3PPP/R2QKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 b8c6 c1g5 d5c4 d4d5 c6a5	14	14	16
B14	Caro-Kann Defense: Panov Attack, Fianchetto Defense, Fianchetto Gambit	rnbqk2r/pp2ppbp/5np1/3P4/3P4/2N5/PP3PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 g7g6 c4d5 f8g7	236	157	154
B14	Caro-Kann Defense: Panov Attack, Fianchetto Defense	rnbqkb1r/pp2pp1p/5np1/3p4/2PP4/2N5/PP3PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 g7g6	1008	868	988
B14	Caro-Kann Defense: Panov Attack	rnbqkb1r/pp3ppp/4pn2/3p4/2PP4/2N5/PP3PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 e7e6	2882	2131	2730
B14	Nimzo-Indian Defense: Panov Attack, Main Line	rnbqk2r/pp3ppp/4pn2/3p4/1bPP4/2N2N2/PP3PPP/R1BQKB1R w KQkq -	e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 e7e6 g1f3 f8b4	1051	924	1320
B15	Caro-Kann Defense: Alekhine Gambit	rnbqkb1r/pp2pppp/2p2n2/8/3PN3/3B4/PPP2PPP/R1BQK1NR b KQkq -	e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 c3e4 g8f6 f1d3	32	22	10
B15	Caro-Kann Defense: Finnish Variation	rnbqkbnr/pp2ppp1/2p4p/8/3PN3/8/PPP2PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 h7h6	13	6	17
B15	Caro-Kann Defense: Forgacs Variation	rnbqkb1r/pp3ppp/2p2p2/8/2BP4/8/PPP2PPP/R1BQK1NR b KQkq -	e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 c3e4 g8f6 e4f6 e7f6 f1c4	190	130	244
B15	Caro-Kann Defense: Gurgenidze Counterattack	rnbqkbnr/p3pppp/2p5/1p1p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 b1c3 b7b5	78	79	46
B15	Caro-Kann Defense: Gurgenidze System	rnbqkbnr/pp2pp1p/2p3p1/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 b1c3 g7g6	550	512	483
B15	Caro-Kann Defense: Main Line	rnbqkbnr/pp2pppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4	5393	3586	5645
B15	Caro-Kann Defense: Rasa-Studier Gambit	rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N2P2/PPP3PP/R1BQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 f2f3	61	51	31
B15	Caro-Kann Defense	rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq -	e2e4 c7c6 d2d4 d7d5 b1c3	12471	10069	12224
B15	Caro-Kann Defense: Tartakower Variation	rnbqkb1r/pp3ppp/2p2p2/8/3P4/8/PPP2PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 c3e4 g8f6 e4f6 e7f6	819	617	807
B15	Caro-Kann Defense: von Hennig Gambit	rnbqkbnr/pp2pppp/2p5/8/2BPp3/2N5/PPP2PPP/R1BQK1NR b KQkq -	e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 f1c4	42	39	16
B16	Caro-Kann Defense: Bronstein-Larsen Variation	rnbqkb1r/pp2pp1p/2p2p2/8/3P4/8/PPP2PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 c3e4 g8f6 e4f6 g7f6	1299	1010	869
B17	Caro-Kann Defense: Karpov Variation, Modern Main Line	r1bqk2r/pp1n1pp1/2pbp2p/8/3PQ3/3B1N2/PPP2PPP/R1B1K2R b KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 b8d7 e4g5 g8f6 f1d3 e7e6 g1f3 f8d6 d1e2 h7h6 g5e4 f6e4 e2e4	219	93	214
B17	Caro-Kann Defense: Karpov Variation, Modern Variation, Ivanchuk Defense	r1bqkbnr/pp2pppp/2p2n2/6N1/3P4/8/PPP2PPP/R1BQKBNR w KQkq -	e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 b8d7 e4g5 d7f6	44	14	25
B17	Caro-Kann Defense: Karpov Variation, Modern Variation, Kasparov Attack	r1bqkb1r/pp1npppp/2p2n2/8/3P4/5NN1/PPP2PPP/R1BQKB1R b KQkq -	e2e4 c7c6 d2d4 d7d5 b1c3 d5e4 c3e4 b8d7 g1f3 g8f6 e4g3	502	379	429
